   # trajectory within year 130, with the highest score, found using BFS (20251112)
   0, 0,                     0, -29919574138.20000458, 4592849905.6174411774, -1618596777.259870291, 30.205555555000000112,                     0,                     0,                     0,                     0,                     0
   0, 0, 327566524.16081273556, -20014978895.26181793, 4591033709.1571674347, -1617956719.387767553, 30.277243792037538128, -0.013702931746519375, 0.0048291413000021155,                     0,                     0,                     0
  10, 1, 327566524.16081273556, -20014978895.26181793, 4591033709.1571674347, -1617956719.387767553, 30.277243792037538128, -0.013702931746519375, 0.0048291413000021155, 30.953192246366672435, 1.5251167059361729894, 1.4088581767549290813
  10, 1, 327566524.16081273556, -20014978895.26181793, 4591033709.1571674347, -1617956719.387767553, 29.086685562341852318, -9.311262138010395262, 2.6191197982656695409, 29.762634016670986625, -7.772442500327702675, 4.0231488337205965067
   0, 0, 327566524.16081273556, -20014978895.26181793, 4591033709.1571674347, -1617956719.387767553, 29.086685562341852318, -9.311262138010395262, 2.6191197982656695409,                     0,                     0,                     0
   0, 0, 942108677.93368268013, -1924029438.309920073, -1144378148.906144142, 5377781.0272295176983, 31.018429530014113737, -9.007111826652435482, 2.6994487251093572944,                     0,                     0,                     0
   7, 1, 942108677.93368268013, -1924029438.309920073, -1144378148.906144142, 5377781.0272295176983, 31.018429530014113737, -9.007111826652435482, 2.6994487251093572944, 26.474993403582491425, -1.923941391033860526, 1.9646011151788040916
   7, 1, 942108677.93368268013, -1924029438.309920073, -1144378148.906144142, 5377781.0272295176983, 28.872987533550055872, 3.6793001714960489323, -0.118755633389888926, 24.329551407118433559, 10.762470607114623888, -0.853603243320442128
   0, 0, 942108677.93368268013, -1924029438.309920073, -1144378148.906144142, 5377781.0272295176983, 28.872987533550055872, 3.6793001714960489323, -0.118755633389888926,                     0,                     0,                     0
   0, 0, 986761731.56242311001, -600857064.5390237570, -952903068.0923067331, 0.0000000628642737865, 30.669331302806469353, 5.4295204344306693400, -0.121853822433310693,                     0,                     0,                     0
   5, 1, 986761731.56242311001, -600857064.5390237570, -952903068.0923067331, 0.0000000628642737865, 30.669331302806469353, 5.4295204344306693400, -0.121853822433310693, 20.903507085731909854, 10.674172587991122896, -0.121853822433310693
   5, 1, 986761731.56242311001, -600857064.5390237570, -952903068.0923067331, 0.0000000628642737865, 17.377602219272411332, 16.952272513989566249, -0.516515463343946712, 7.6117780021978536098, 22.196924667550018029, -0.516515463343946712
   0, 0, 986761731.56242311001, -600857064.5390237570, -952903068.0923067331, 0.0000000628642737865, 17.377602219272411332, 16.952272513989566249, -0.516515463343946712,                     0,                     0,                     0
   0, 0, 1027638855.2722808123, 121464361.64650493860, 50974065.296239450574, -6898105.426902104169, -9.288389703836841704, 48.572360712031745322, 3.0825853068470610019,                     0,                     0,                     0
   2, 1, 1027638855.2722808123, 121464361.64650493860, 50974065.296239450574, -6898105.426902104169, -9.288389703836841704, 48.572360712031745322, 3.0825853068470610019, 1.8516365700621761903, 18.496861822236347450, 3.0876976407742064978
   2, 1, 1027638855.2722808123, 121464361.64650493860, 50974065.296239450574, -6898105.426902104169, 3.8803751870063489804, 40.050908503826448737, 5.4698374343234785755, 15.020401460905366875, 9.9754096140310508645, 5.4749497682506245155
   0, 0, 1027638855.2722808123, 121464361.64650493860, 50974065.296239450574, -6898105.426902104169, 3.8803751870063489804, 40.050908503826448737, 5.4698374343234785755,                     0,                     0,                     0
   0, 0, 2071164413.2900028229, -149667730.5204571486, -99844237.48330786824, 3015184.9738119598478, 30.713074536928324676, -10.69326048541323182, -5.236687611444410528,                     0,                     0,                     0
   3, 1, 2071164413.2900028229, -149667730.5204571486, -99844237.48330786824, 3015184.9738119598478, 30.713074536928324676, -10.69326048541323182, -5.236687611444410528, 15.442679810195079071, 12.531487813532459441, -5.104153304490761656
   3, 1, 2071164413.2900028229, -149667730.5204571486, -99844237.48330786824, 3015184.9738119598478, 30.445318138793993512, -10.54698401982149392, -5.660908373324024190, 15.174923412060747907, 12.677764279124197344, -5.528374066370375317
   0, 0, 2071164413.2900028229, -149667730.5204571486, -99844237.48330786824, 3015184.9738119598478, 30.445318138793993512, -10.54698401982149392, -5.660908373324024190,                     0,                     0,                     0
   0, 0, 2136161520.3784627914, -379515290.9982062578, 169825925.58510908484, 76839566.778482913971, 2.0062089050495179876, -13.06677000486754459, -2.396776329837215336,                     0,                     0,                     0
   4, 1, 2136161520.3784627914, -379515290.9982062578, 169825925.58510908484, 76839566.778482913971, 2.0062089050495179876, -13.06677000486754459, -2.396776329837215336, 9.7382353790837861141, 3.6209356213210934783, -4.372499031058183050
   4, 1, 2136161520.3784627914, -379515290.9982062578, 169825925.58510908484, 76839566.778482913971, 3.2716479312381139266, -17.60042281859053404, -0.293472697646951274, 11.003674405272382941, -0.912717192401895971, -2.269195398867918989
   0, 0, 2136161520.3784627914, -379515290.9982062578, 169825925.58510908484, 76839566.778482913971, 3.2716479312381139266, -17.60042281859053404, -0.293472697646951274,                     0,                     0,                     0
   0, 0, 2159113135.3482961655, 16182845.413658980280, -180032803.0073813498, 674058.09921315405518, 33.593523163250594621, 4.7014483336856276452, -7.252781823657919347,                     0,                     0,                     0
   3, 1, 2159113135.3482961655, 16182845.413658980280, -180032803.0073813498, 674058.09921315405518, 33.593523163250594621, 4.7014483336856276452, -7.252781823657919347, 6.0370409081460145728, 2.2553058321024019861, -6.781153655587900175
   3, 1, 2159113135.3482961655, 16182845.413658980280, -180032803.0073813498, 674058.09921315405518, 36.153379715231935165, 3.0824196273730888329, -4.105471547040710156, 8.5968974601273551173, 0.6362771257898631738, -3.633843378970690985
   0, 0, 2159113135.3482961655, 16182845.413658980280, -180032803.0073813498, 674058.09921315405518, 36.153379715231935165, 3.0824196273730888329, -4.105471547040710156,                     0,                     0,                     0
   0, 0, 2604366977.6265764236, -141089338.3339470625, 1145153488.4431316853, 0.0000007487833499908, -5.560763443694230368, -1.351972834745586161, 0.6436183688946472969,                     0,                     0,                     0
   5, 1, 2604366977.6265764236, -141089338.3339470625, 1145153488.4431316853, 0.0000007487833499908, -5.560763443694230368, -1.351972834745586161, 0.6436183688946472969, 5.2377993320479356854, -0.705869275963497466, 0.6436183688946472969
   5, 1, 2604366977.6265764236, -141089338.3339470625, 1145153488.4431316853, 0.0000007487833499908, -6.009185531039163308, 1.3224031905583708557, 1.2385009762013816648, 4.7893772447030027450, 1.9685067493404595496, 1.2385009762013816648
   0, 0, 2604366977.6265764236, -141089338.3339470625, 1145153488.4431316853, 0.0000007487833499908, -6.009185531039163308, 1.3224031905583708557, 1.2385009762013816648,                     0,                     0,                     0
   0, 0, 2765299084.7407999039, -419189091.4292628765, 19430596.019877582788, 88295996.509984418750, 12.953603206723688146, -16.57142124007003758, -2.311634630019756553,                     0,                     0,                     0
   4, 1, 2765299084.7407999039, -419189091.4292628765, 19430596.019877582788, 88295996.509984418750, 12.953603206723688146, -16.57142124007003758, -2.311634630019756553, 14.463781076881026877, 1.5993625638040285253, -3.001142246423762927
   4, 1, 2765299084.7407999039, -419189091.4292628765, 19430596.019877582788, 88295996.509984418750, 13.099552948500349459, -19.21636491185905626, -1.806149408649236454, 14.609730818657688189, -1.045581107984990155, -2.495657025053242606
   0, 0, 2765299084.7407999039, -419189091.4292628765, 19430596.019877582788, 88295996.509984418750, 13.099552948500349459, -19.21636491185905626, -1.806149408649236454,                     0,                     0,                     0
   0, 0, 3389475249.1395025253, -397208848.4238872528, 1903774005.7349903584, -12893638.37864312530, -2.999254556813179207, -5.263869556394223714, 0.9084607495446261893,                     0,                     0,                     0
   6, 1, 3389475249.1395025253, -397208848.4238872528, 1903774005.7349903584, -12893638.37864312530, -2.999254556813179207, -5.263869556394223714, 0.9084607495446261893, 5.4883568453364208750, -2.793537061488545969, 0.8846430587030826853
   6, 1, 3389475249.1395025253, -397208848.4238872528, 1903774005.7349903584, -12893638.37864312530, -3.586768636665518706, 1.3614501295373488965, -0.063849999852505306, 4.9008427654840813759, 3.8317826244430266414, -0.087667690694048783
   0, 0, 3389475249.1395025253, -397208848.4238872528, 1903774005.7349903584, -12893638.37864312530, -3.586768636665518706, 1.3614501295373488965, -0.063849999852505306,                     0,                     0,                     0
   0, 0, 3831077409.1489286423, 222343673.86228144169, 1107229490.2681078911, 0.0000001844018697738, -3.620160284993286126, 10.251106272981079570, -0.093929872044286225,                     0,                     0,                     0
   5, 1, 3831077409.1489286423, 222343673.86228144169, 1107229490.2681078911, 0.0000001844018697738, -3.620160284993286126, 10.251106272981079570, -0.093929872044286225, 7.0434075649750518267, 7.3270142573932419694, -0.093929872044286225
   5, 1, 3831077409.1489286423, 222343673.86228144169, 1107229490.2681078911, 0.0000001844018697738, -0.513887755144509128, 3.4560244769365149331, -0.067769495751217573, 10.149680094823828824, 0.5319324613486773323, -0.067769495751217573
   0, 0, 3831077409.1489286423, 222343673.86228144169, 1107229490.2681078911, 0.0000001844018697738, -0.513887755144509128, 3.4560244769365149331, -0.067769495751217573,                     0,                     0,                     0
   0, 0, 3972675518.9427618980, -14232554.27794671059, 418894117.74209409952, -5518029.512670639902, -2.493045640278938713, -20.59326081913808437, 0.0921422266176169513,                     0,                     0,                     0
   4, 1, 3972675518.9427618980, -14232554.27794671059, 418894117.74209409952, -5518029.512670639902, -2.493045640278938713, -20.59326081913808437, 0.0921422266176169513, 15.729658894002131575, -19.68307488907075609, -3.781933276873890470
   4, 1, 3972675518.9427618980, -14232554.27794671059, 418894117.74209409952, -5518029.512670639902, -3.056033066528382136, -20.38999307306569619, -2.423369659588545666, 15.166671467752689040, -19.47980714299836791, -6.297445163080053199
   0, 0, 3972675518.9427618980, -14232554.27794671059, 418894117.74209409952, -5518029.512670639902, -3.056033066528382136, -20.38999307306569619, -2.423369659588545666,                     0,                     0,                     0
   0, 0, 3985612386.6582360268, 215883.37409256072715, -13810295.69411790185, 0.0000129744876176118, 113.97378637776166954, -16.93383261698582132, 81.652696222655151814,                     0,                     0,                     0
   1, 1, 3985612386.6582360268, 215883.37409256072715, -13810295.69411790185, 0.0000129744876176118, 113.97378637776166954, -16.93383261698582132, 81.652696222655151814, 13.542414749841029220, -18.50378186733442831, 81.652696222655151814
   1, 1, 3985612386.6582360268, 215883.37409256072715, -13810295.69411790185, 0.0000129744876176118, 108.54392647468858968, -19.90219079751498654, 81.646086230161216690, 8.1125548467679493569, -21.47214004786359354, 81.646086230161216690
   0, 0, 3985612386.6582360268, 215883.37409256072715, -13810295.69411790185, 0.0000129744876176118, 108.54392647468858968, -19.90219079751498654, 81.646086230161216690,                     0,                     0,                     0
   0, 0, 4000438006.8971142769, -5051846.112785562873, 134645850.14495587349, -2223128.288204178214, -10.20831182640532653, -23.79730918553253716, -7.981323752015219597,                     0,                     0,                     0
   2, 1, 4000438006.8971142769, -5051846.112785562873, 134645850.14495587349, -2223128.288204178214, -10.20831182640532653, -23.79730918553253716, -7.981323752015219597, 21.082728846325863969, -22.26422067420809370, -9.545513200677511634
   2, 1, 4000438006.8971142769, -5051846.112785562873, 134645850.14495587349, -2223128.288204178214, -8.472295342240322213, -20.93593425077990133, -10.01718520441500715, 22.818745330490866507, -19.40284573945545787, -11.58137465307729919
   0, 0, 4000438006.8971142769, -5051846.112785562873, 134645850.14495587349, -2223128.288204178214, -8.472295342240322213, -20.93593425077990133, -10.01718520441500715,                     0,                     0,                     0
   0, 0, 4003757355.5772738457, 314406.87439870880917, -13808404.00290494226, 0.0000021932646632194, 90.660677187326101034, -17.03121374923089348, 101.04829531981549451,                     0,                     0,                     0
   1, 1, 4003757355.5772738457, 314406.87439870880917, -13808404.00290494226, 0.0000021932646632194, 90.660677187326101034, -17.03121374923089348, 101.04829531981549451, -9.756937664696224033, -19.31764659212719693, 101.04829531981549451
   1, 1, 4003757355.5772738457, 314406.87439870880917, -13808404.00290494226, 0.0000021932646632194, 89.308007409307421653, -9.991677968426239786, 102.00466610339643125, -11.10960744271490341, -12.27811081132254323, 102.00466610339643125
   0, 0, 4003757355.5772738457, 314406.87439870880917, -13808404.00290494226, 0.0000021932646632194, 89.308007409307421653, -9.991677968426239786, 102.00466610339643125,                     0,                     0,                     0
   0, 0, 4024962668.8187980652, -5009149.266774393618, 134647934.90461084247, -2225262.504522502422, -8.619942511372501670, -13.85507456718565678, -10.23179793125963499,                     0,                     0,                     0
   2, 1, 4024962668.8187980652, -5009149.266774393618, 134647934.90461084247, -2225262.504522502422, -8.619942511372501670, -13.85507456718565678, -10.23179793125963499, 22.671489011072260666, -12.33244758515467865, -11.79581456876501377
   2, 1, 4024962668.8187980652, -5009149.266774393618, 134647934.90461084247, -2225262.504522502422, -13.29884732595912666, -23.39619364521015399, -0.179805063322597824, 17.992584196485637449, -21.87356666317917586, -1.743821700827975718
   0, 0, 4024962668.8187980652, -5009149.266774393618, 134647934.90461084247, -2225262.504522502422, -13.29884732595912666, -23.39619364521015399, -0.179805063322597824,                     0,                     0,                     0
   0, 0, 4040012498.0518107414, 30409975.415431521833, 175746384.25190708041, -1427353.272947446909, -12.28003750725949317, -8.231339606947384979, -0.367142821600304369,                     0,                     0,                     0
   3, 1, 4040012498.0518107414, 30409975.415431521833, 175746384.25190708041, -1427353.272947446909, -12.28003750725949317, -8.231339606947384979, -0.367142821600304369, 15.359293465534474166, -12.93847283565640360, -0.802662204917763966
   3, 1, 4040012498.0518107414, 30409975.415431521833, 175746384.25190708041, -1427353.272947446909, -10.85398020230019256, -6.343603967277488209, 0.1364397428262251188, 16.785350770493774775, -11.05073719598650683, -0.299079640491234477
   0, 0, 4040012498.0518107414, 30409975.415431521833, 175746384.25190708041, -1427353.272947446909, -10.85398020230019256, -6.343603967277488209, 0.1364397428262251188,                     0,                     0,                     0
   0, 0, 4046179565.7077102661, 8357830.3650451377034, -10996251.37851256505, -0.000000179032213054, 133.91198413871836692, 28.967935917165149817, -1.357210477577521335,                     0,                     0,                     0
   1, 1, 4046179565.7077102661, 8357830.3650451377034, -10996251.37851256505, -0.000000179032213054, 133.91198413871836692, 28.967935917165149817, -1.357210477577521335, 53.944933963282167610, -31.81196235482477874, -1.357210477577521335
   1, 1, 4046179565.7077102661, 8357830.3650451377034, -10996251.37851256505, -0.000000179032213054, 114.74131653787540586, 12.136315903689336437, -18.66684662123179805, 34.774266362439206546, -48.64358236830059212, -18.66684662123179805
   0, 0, 4046179565.7077102661, 8357830.3650451377034, -10996251.37851256505, -0.000000179032213054, 114.74131653787540586, 12.136315903689336437, -18.66684662123179805,                     0,                     0,                     0
   0, 0, 4050931562.5262942314, -8357830.365029808134, 10996251.378532264382, -0.000004383566297385, -42.40661433684321224, -107.3058197165260879, 18.666846621241347748,                     0,                     0,                     0
   1, 1, 4050931562.5262942314, -8357830.365029808134, 10996251.378532264382, -0.000004383566297385, -42.40661433684321224, -107.3058197165260879, 18.666846621241347748, 37.560435838703760680, -46.52592144468192004, 18.666846621241347748
   1, 1, 4050931562.5262942314, -8357830.365029808134, 10996251.378532264382, -0.000004383566297385, -50.34427949593052176, -74.21245736044677699, 53.534630689350052535, 29.622770679616451162, -13.43255908860260917, 53.534630689350052535
   0, 0, 4050931562.5262942314, -8357830.365029808134, 10996251.378532264382, -0.000004383566297385, -50.34427949593052176, -74.21245736044677699, 53.534630689350052535,                     0,                     0,                     0
   0, 0, 4052227561.6586351395, 8357830.3650113670155, -10996251.37852208316, 0.0000097512259876446, 84.980236088945474648, 28.642534450199622853, -53.53463068939542779,                     0,                     0,                     0
   1, 1, 4052227561.6586351395, 8357830.3650113670155, -10996251.37852208316, 0.0000097512259876446, 84.980236088945474648, 28.642534450199622853, -53.53463068939542779, 5.0131859133481952995, -32.13736382157836147, -53.53463068939542779
   1, 1, 4052227561.6586351395, 8357830.3650113670155, -10996251.37852208316, 0.0000097512259876446, 64.416205403587369460, 48.960295557795852517, -59.51778799663779296, -15.55084477200990989, -11.81960271398212825, -59.51778799663779296
